id,author_name,author_username,text,created_at,timestamp,replies,reposts,likes,views,engagement_rate,url,has_image,text_length,hashtag_count,mention_count
1944000000000000249,User 708,@user_9346,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,21 hours ago,2025-07-14T02:18:22.038708,11,35,56,745,13.69,https://x.com/user_9346/status/1944000000000000249,False,75,1,1
1944000000000000250,User 627,@user_1714,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Decentralized,52 hours ago,2025-07-12T19:18:22.038714,3,15,29,283,16.61,https://x.com/user_1714/status/1944000000000000250,True,89,2,1
1944000000000000251,User 618,@user_4513,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,44 hours ago,2025-07-13T03:18:22.038720,14,36,59,345,31.59,https://x.com/user_4513/status/1944000000000000251,True,91,1,1
1944000000000000252,User 994,@user_4439,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Tech,147 hours ago,2025-07-08T20:18:22.038726,0,0,5,29,17.24,https://x.com/user_4439/status/1944000000000000252,False,77,2,1
1944000000000000253,User 805,@user_9920,Why blockchain technology matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,162 hours ago,2025-07-08T05:18:22.038732,1,2,9,38,31.58,https://x.com/user_9920/status/1944000000000000253,True,81,1,0
1944000000000000254,User 946,@user_6497,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,14 hours ago,2025-07-14T09:18:22.038738,16,35,33,11,763.64,https://x.com/user_6497/status/1944000000000000254,True,91,1,1
1944000000000000255,User 214,@user_9864,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,83 hours ago,2025-07-11T12:18:22.038744,8,9,15,324,9.88,https://x.com/user_9864/status/1944000000000000255,True,78,1,1
1944000000000000256,User 768,@user_5758,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,152 hours ago,2025-07-08T15:18:22.038749,2,2,9,36,36.11,https://x.com/user_5758/status/1944000000000000256,True,91,1,1
1944000000000000257,User 608,@user_4085,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Decentralized,30 hours ago,2025-07-13T17:18:22.038755,4,24,73,41,246.34,https://x.com/user_4085/status/1944000000000000257,True,86,2,1
1944000000000000258,User 415,@user_7798,Why AI democratization matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,84 hours ago,2025-07-11T11:18:22.038769,2,14,11,137,19.71,https://x.com/user_7798/status/1944000000000000258,True,78,1,0
1944000000000000259,User 658,@user_6037,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,23 hours ago,2025-07-14T00:18:22.038776,12,29,56,163,59.51,https://x.com/user_6037/status/1944000000000000259,True,75,1,1
1944000000000000260,User 257,@user_9527,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,108 hours ago,2025-07-10T11:18:22.038782,4,12,10,204,12.75,https://x.com/user_9527/status/1944000000000000260,True,78,1,1
1944000000000000261,User 563,@user_3510,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #AI,158 hours ago,2025-07-08T09:18:22.038787,1,2,1,94,4.26,https://x.com/user_3510/status/1944000000000000261,True,75,2,1
1944000000000000262,User 193,@user_7240,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Crypto,122 hours ago,2025-07-09T21:18:22.038793,3,10,10,70,32.86,https://x.com/user_7240/status/1944000000000000262,False,79,2,1
1944000000000000263,User 750,@user_7467,Why blockchain technology matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,25 hours ago,2025-07-13T22:18:22.038798,4,11,51,185,35.68,https://x.com/user_7467/status/1944000000000000263,True,81,1,0
1944000000000000264,User 890,@user_3664,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,33 hours ago,2025-07-13T14:18:22.038805,5,22,23,501,9.98,https://x.com/user_3664/status/1944000000000000264,True,91,1,1
1944000000000000265,User 346,@user_1746,Just discovered @ritualnet and I'm impressed by their approach to decentralized AI. #UnlockRitual,160 hours ago,2025-07-08T07:18:22.038810,1,3,0,73,5.48,https://x.com/user_1746/status/1944000000000000265,False,97,1,1
1944000000000000266,User 607,@user_5176,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Crypto,26 hours ago,2025-07-13T21:18:22.038816,0,38,52,770,11.69,https://x.com/user_5176/status/1944000000000000266,False,82,2,1
1944000000000000267,User 898,@user_4573,Just discovered @ritualnet and I'm impressed by their approach to Web3 infrastructure. #UnlockRitual,161 hours ago,2025-07-08T06:18:22.038822,0,2,6,29,27.59,https://x.com/user_4573/status/1944000000000000267,False,100,1,1
1944000000000000268,User 110,@user_7525,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,148 hours ago,2025-07-08T19:18:22.038828,2,1,3,45,13.33,https://x.com/user_7525/status/1944000000000000268,True,75,1,1
1944000000000000269,User 458,@user_2237,Why distributed systems matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,36 hours ago,2025-07-13T11:18:22.038833,4,33,28,304,21.38,https://x.com/user_2237/status/1944000000000000269,True,79,1,0
1944000000000000270,User 351,@user_8920,Why AI democratization matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,99 hours ago,2025-07-10T20:18:22.038839,1,17,31,182,26.92,https://x.com/user_8920/status/1944000000000000270,False,78,1,0
1944000000000000271,User 759,@user_9382,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,7 hours ago,2025-07-14T16:18:22.038846,10,36,35,287,28.22,https://x.com/user_9382/status/1944000000000000271,False,78,1,1
1944000000000000272,User 198,@user_3141,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,147 hours ago,2025-07-08T20:18:22.038851,1,3,0,109,3.67,https://x.com/user_3141/status/1944000000000000272,True,91,1,1
1944000000000000273,User 266,@user_5359,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,83 hours ago,2025-07-11T12:18:22.038857,4,23,28,241,22.82,https://x.com/user_5359/status/1944000000000000273,False,75,1,1
1944000000000000274,User 141,@user_1877,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Decentralized,84 hours ago,2025-07-11T11:18:22.038863,9,16,31,14,400.00,https://x.com/user_1877/status/1944000000000000274,False,89,2,1
1944000000000000275,User 782,@user_3779,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #DePIN,166 hours ago,2025-07-08T01:18:22.038868,0,1,2,59,5.08,https://x.com/user_3779/status/1944000000000000275,False,78,2,1
1944000000000000276,User 162,@user_1608,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Web3,96 hours ago,2025-07-10T23:18:22.038874,4,1,39,128,34.38,https://x.com/user_1608/status/1944000000000000276,True,80,2,1
1944000000000000277,User 402,@user_9423,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,128 hours ago,2025-07-09T15:18:22.038880,0,4,5,27,33.33,https://x.com/user_9423/status/1944000000000000277,False,78,1,1
1944000000000000278,User 819,@user_3279,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,103 hours ago,2025-07-10T16:18:22.038886,4,16,4,318,7.55,https://x.com/user_3279/status/1944000000000000278,False,91,1,1
1944000000000000279,User 298,@user_2954,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,63 hours ago,2025-07-12T08:18:22.038891,11,22,40,95,76.84,https://x.com/user_2954/status/1944000000000000279,True,91,1,1
1944000000000000280,User 612,@user_2272,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,130 hours ago,2025-07-09T13:18:22.038897,2,6,6,23,60.87,https://x.com/user_2272/status/1944000000000000280,True,100,1,1
1944000000000000281,User 617,@user_7483,Why decentralized AI matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,33 hours ago,2025-07-13T14:18:22.038903,7,32,20,50,118.00,https://x.com/user_7483/status/1944000000000000281,False,76,1,0
1944000000000000282,User 992,@user_6175,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,84 hours ago,2025-07-11T11:18:22.038909,1,19,35,263,20.91,https://x.com/user_6175/status/1944000000000000282,True,79,1,1
1944000000000000283,User 447,@user_1073,Just discovered @ritualnet and I'm impressed by their approach to Web3 infrastructure. #UnlockRitual,77 hours ago,2025-07-11T18:18:22.038915,2,13,53,447,15.21,https://x.com/user_1073/status/1944000000000000283,False,100,1,1
1944000000000000284,User 611,@user_9944,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,67 hours ago,2025-07-12T04:18:22.038921,6,7,29,441,9.52,https://x.com/user_9944/status/1944000000000000284,True,78,1,1
1944000000000000285,User 185,@user_2307,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,27 hours ago,2025-07-13T20:18:22.038927,0,25,22,308,15.26,https://x.com/user_2307/status/1944000000000000285,True,78,1,1
1944000000000000286,User 909,@user_7687,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,113 hours ago,2025-07-10T06:18:22.038932,5,14,21,179,22.35,https://x.com/user_7687/status/1944000000000000286,False,78,1,1
1944000000000000287,User 758,@user_4288,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,62 hours ago,2025-07-12T09:18:22.038938,1,11,6,93,19.35,https://x.com/user_4288/status/1944000000000000287,True,91,1,1
1944000000000000288,User 287,@user_2120,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #AI,157 hours ago,2025-07-08T10:18:22.038944,1,4,7,38,31.58,https://x.com/user_2120/status/1944000000000000288,True,75,2,1
1944000000000000289,User 524,@user_3101,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,31 hours ago,2025-07-13T16:18:22.038949,12,32,17,341,17.89,https://x.com/user_3101/status/1944000000000000289,False,91,1,1
1944000000000000290,User 940,@user_1576,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,75 hours ago,2025-07-11T20:18:22.038955,3,26,40,153,45.10,https://x.com/user_1576/status/1944000000000000290,True,78,1,1
1944000000000000291,User 335,@user_7024,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,95 hours ago,2025-07-11T00:18:22.038961,1,2,6,401,2.24,https://x.com/user_7024/status/1944000000000000291,True,91,1,1
1944000000000000292,User 693,@user_8470,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Crypto,109 hours ago,2025-07-10T10:18:22.038973,6,2,15,11,209.09,https://x.com/user_8470/status/1944000000000000292,False,82,2,1
1944000000000000293,User 855,@user_3470,Why Web3 infrastructure matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,154 hours ago,2025-07-08T13:18:22.038980,2,2,1,42,11.90,https://x.com/user_3470/status/1944000000000000293,False,79,1,0
1944000000000000294,User 713,@user_6741,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,57 hours ago,2025-07-12T14:18:22.038986,10,20,33,163,38.65,https://x.com/user_6741/status/1944000000000000294,False,100,1,1
1944000000000000295,User 909,@user_5821,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,48 hours ago,2025-07-12T23:18:22.038992,5,23,9,567,6.53,https://x.com/user_5821/status/1944000000000000295,True,75,1,1
1944000000000000296,User 459,@user_7356,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,78 hours ago,2025-07-11T17:18:22.038998,10,24,3,95,38.95,https://x.com/user_7356/status/1944000000000000296,True,78,1,1
1944000000000000297,User 333,@user_8719,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Crypto,107 hours ago,2025-07-10T12:18:22.039003,0,6,27,273,12.09,https://x.com/user_8719/status/1944000000000000297,False,79,2,1
1944000000000000298,User 736,@user_1671,Why GPU computing matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,79 hours ago,2025-07-11T16:18:22.039009,0,16,20,99,36.36,https://x.com/user_1671/status/1944000000000000298,True,73,1,0
1944000000000000299,User 421,@user_4153,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,157 hours ago,2025-07-08T10:18:22.039015,0,0,3,85,3.53,https://x.com/user_4153/status/1944000000000000299,False,91,1,1
1944000000000000300,User 660,@user_3874,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,96 hours ago,2025-07-10T23:18:22.039021,8,7,24,364,10.71,https://x.com/user_3874/status/1944000000000000300,True,91,1,1
1944000000000000301,User 926,@user_8413,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,131 hours ago,2025-07-09T12:18:22.039027,2,10,4,89,17.98,https://x.com/user_8413/status/1944000000000000301,True,75,1,1
1944000000000000302,User 362,@user_7741,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,159 hours ago,2025-07-08T08:18:22.039033,0,3,7,67,14.93,https://x.com/user_7741/status/1944000000000000302,True,79,1,1
1944000000000000303,User 789,@user_7949,Just discovered @ritualnet and I'm impressed by their approach to DePIN networks. #UnlockRitual,95 hours ago,2025-07-11T00:18:22.039038,8,18,37,330,19.09,https://x.com/user_7949/status/1944000000000000303,False,95,1,1
1944000000000000304,User 767,@user_3185,Just discovered @ritualnet and I'm impressed by their approach to AI democratization. #UnlockRitual,145 hours ago,2025-07-08T22:18:22.039044,0,5,12,63,26.98,https://x.com/user_3185/status/1944000000000000304,True,99,1,1
1944000000000000305,User 504,@user_5151,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,70 hours ago,2025-07-12T01:18:22.039050,6,4,2,307,3.91,https://x.com/user_5151/status/1944000000000000305,False,75,1,1
1944000000000000306,User 820,@user_8125,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,15 hours ago,2025-07-14T08:18:22.039055,2,35,54,717,12.69,https://x.com/user_8125/status/1944000000000000306,False,91,1,1
1944000000000000307,User 592,@user_7282,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,31 hours ago,2025-07-13T16:18:22.039061,0,17,23,306,13.07,https://x.com/user_7282/status/1944000000000000307,False,100,1,1
1944000000000000308,User 276,@user_4574,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,16 hours ago,2025-07-14T07:18:22.039067,11,9,23,476,9.03,https://x.com/user_4574/status/1944000000000000308,False,91,1,1
1944000000000000309,User 812,@user_1396,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Decentralized,137 hours ago,2025-07-09T06:18:22.039073,0,1,16,94,18.09,https://x.com/user_1396/status/1944000000000000309,True,86,2,1
1944000000000000310,User 605,@user_9121,Just discovered @ritualnet and I'm impressed by their approach to blockchain technology. #UnlockRitual,37 hours ago,2025-07-13T10:18:22.039079,7,3,34,378,11.64,https://x.com/user_9121/status/1944000000000000310,True,102,1,1
1944000000000000311,User 902,@user_7811,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,147 hours ago,2025-07-08T20:18:22.039085,1,5,3,92,9.78,https://x.com/user_7811/status/1944000000000000311,False,100,1,1
1944000000000000312,User 997,@user_8246,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,113 hours ago,2025-07-10T06:18:22.039091,0,6,0,109,5.50,https://x.com/user_8246/status/1944000000000000312,False,100,1,1
1944000000000000313,User 962,@user_6206,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,153 hours ago,2025-07-08T14:18:22.039096,0,2,8,52,19.23,https://x.com/user_6206/status/1944000000000000313,True,91,1,1
1944000000000000314,User 179,@user_2731,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,130 hours ago,2025-07-09T13:18:22.039102,1,9,9,145,13.10,https://x.com/user_2731/status/1944000000000000314,True,75,1,1
1944000000000000315,User 555,@user_1808,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #DePIN,10 hours ago,2025-07-14T13:18:22.039108,9,14,39,283,21.91,https://x.com/user_1808/status/1944000000000000315,False,81,2,1
1944000000000000316,User 916,@user_6595,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Web3,153 hours ago,2025-07-08T14:18:22.039114,0,3,3,81,7.41,https://x.com/user_6595/status/1944000000000000316,False,80,2,1
1944000000000000317,User 856,@user_8665,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Blockchain,124 hours ago,2025-07-09T19:18:22.039119,1,8,7,168,9.52,https://x.com/user_8665/status/1944000000000000317,False,86,2,1
1944000000000000318,User 970,@user_9299,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,72 hours ago,2025-07-11T23:18:22.039125,2,12,33,309,15.21,https://x.com/user_9299/status/1944000000000000318,True,100,1,1
1944000000000000319,User 260,@user_1182,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,20 hours ago,2025-07-14T03:18:22.039131,16,43,78,278,49.28,https://x.com/user_1182/status/1944000000000000319,False,75,1,1
1944000000000000320,User 544,@user_5207,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,38 hours ago,2025-07-13T09:18:22.039137,0,38,65,411,25.06,https://x.com/user_5207/status/1944000000000000320,False,91,1,1
1944000000000000321,User 978,@user_1470,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,26 hours ago,2025-07-13T21:18:22.039143,3,14,0,136,12.50,https://x.com/user_1470/status/1944000000000000321,False,91,1,1
1944000000000000322,User 506,@user_1390,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,75 hours ago,2025-07-11T20:18:22.039148,9,3,9,261,8.05,https://x.com/user_1390/status/1944000000000000322,True,100,1,1
1944000000000000323,User 294,@user_6052,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,105 hours ago,2025-07-10T14:18:22.039154,2,0,11,48,27.08,https://x.com/user_6052/status/1944000000000000323,True,75,1,1
1944000000000000324,User 568,@user_2956,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,104 hours ago,2025-07-10T15:18:22.039160,1,15,9,172,14.53,https://x.com/user_2956/status/1944000000000000324,False,91,1,1
1944000000000000325,User 439,@user_3805,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #DePIN,12 hours ago,2025-07-14T11:18:22.039173,2,21,48,568,12.50,https://x.com/user_3805/status/1944000000000000325,False,78,2,1
1944000000000000326,User 330,@user_6304,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,134 hours ago,2025-07-09T09:18:22.039179,2,4,13,159,11.95,https://x.com/user_6304/status/1944000000000000326,True,91,1,1
1944000000000000327,User 619,@user_7450,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,151 hours ago,2025-07-08T16:18:22.039185,1,2,2,73,6.85,https://x.com/user_7450/status/1944000000000000327,False,91,1,1
1944000000000000328,User 647,@user_9341,Just discovered @ritualnet and I'm impressed by their approach to computational resources. #UnlockRitual,29 hours ago,2025-07-13T18:18:22.039191,6,2,15,541,4.25,https://x.com/user_9341/status/1944000000000000328,False,104,1,1
1944000000000000329,User 266,@user_3223,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Crypto,96 hours ago,2025-07-10T23:18:22.039197,2,1,39,398,10.55,https://x.com/user_3223/status/1944000000000000329,False,79,2,1
1944000000000000330,User 324,@user_7414,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,112 hours ago,2025-07-10T07:18:22.039203,0,8,28,321,11.21,https://x.com/user_7414/status/1944000000000000330,True,79,1,1
1944000000000000331,User 662,@user_8505,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,70 hours ago,2025-07-12T01:18:22.039208,10,1,50,446,13.68,https://x.com/user_8505/status/1944000000000000331,False,91,1,1
1944000000000000332,User 735,@user_2434,Just discovered @ritualnet and I'm impressed by their approach to GPU computing. #UnlockRitual,160 hours ago,2025-07-08T07:18:22.039214,1,3,2,50,12.00,https://x.com/user_2434/status/1944000000000000332,False,94,1,1
1944000000000000333,User 586,@user_5557,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,23 hours ago,2025-07-14T00:18:22.039220,1,17,46,159,40.25,https://x.com/user_5557/status/1944000000000000333,True,91,1,1
1944000000000000334,User 175,@user_8661,Just discovered @ritualnet and I'm impressed by their approach to computational resources. #UnlockRitual,124 hours ago,2025-07-09T19:18:22.039226,3,7,18,95,29.47,https://x.com/user_8661/status/1944000000000000334,True,104,1,1
1944000000000000335,User 823,@user_1064,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,95 hours ago,2025-07-11T00:18:22.039232,6,3,11,26,76.92,https://x.com/user_1064/status/1944000000000000335,False,79,1,1
1944000000000000336,User 522,@user_1379,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,23 hours ago,2025-07-14T00:18:22.039238,14,12,40,350,18.86,https://x.com/user_1379/status/1944000000000000336,False,91,1,1
1944000000000000337,User 568,@user_1576,Just discovered @ritualnet and I'm impressed by their approach to decentralized AI. #UnlockRitual,150 hours ago,2025-07-08T17:18:22.039243,1,4,7,40,30.00,https://x.com/user_1576/status/1944000000000000337,True,97,1,1
1944000000000000338,User 271,@user_6378,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,55 hours ago,2025-07-12T16:18:22.039249,2,13,30,11,409.09,https://x.com/user_6378/status/1944000000000000338,True,100,1,1
1944000000000000339,User 189,@user_5187,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,77 hours ago,2025-07-11T18:18:22.039255,9,15,27,50,102.00,https://x.com/user_5187/status/1944000000000000339,False,100,1,1
1944000000000000340,User 392,@user_7952,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #DePIN,126 hours ago,2025-07-09T17:18:22.039261,2,10,3,181,8.29,https://x.com/user_7952/status/1944000000000000340,False,81,2,1
1944000000000000341,User 492,@user_9055,Exploring the future of decentralized AI with @ritualfnd. The potential is incredible! #UnlockRitual,just now,2025-07-14T23:18:22.039267,0,39,43,945,8.68,https://x.com/user_9055/status/1944000000000000341,True,100,1,1
1944000000000000342,User 296,@user_8081,Why computational resources matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,15 hours ago,2025-07-14T08:18:22.039272,16,44,49,162,67.28,https://x.com/user_8081/status/1944000000000000342,True,83,1,0
1944000000000000343,User 657,@user_8150,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,9 hours ago,2025-07-14T14:18:22.039278,15,33,23,262,27.10,https://x.com/user_8150/status/1944000000000000343,True,78,1,1
1944000000000000344,User 830,@user_3415,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #AI,72 hours ago,2025-07-11T23:18:22.039284,11,4,32,86,54.65,https://x.com/user_3415/status/1944000000000000344,True,75,2,1
1944000000000000345,User 652,@user_5461,Why GPU computing matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,98 hours ago,2025-07-10T21:18:22.039289,0,17,11,57,49.12,https://x.com/user_5461/status/1944000000000000345,True,73,1,0
1944000000000000346,User 720,@user_5140,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #AI,74 hours ago,2025-07-11T21:18:22.039295,8,10,36,359,15.04,https://x.com/user_5140/status/1944000000000000346,True,78,2,1
1944000000000000347,User 423,@user_4820,Just discovered @ritualnet and I'm impressed by their approach to DePIN networks. #UnlockRitual,57 hours ago,2025-07-12T14:18:22.039301,1,26,54,592,13.68,https://x.com/user_4820/status/1944000000000000347,False,95,1,1
1944000000000000348,User 841,@user_4589,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #AI,84 hours ago,2025-07-11T11:18:22.039307,3,0,6,30,30.00,https://x.com/user_4589/status/1944000000000000348,False,75,2,1
1944000000000000349,User 536,@user_3102,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,68 hours ago,2025-07-12T03:18:22.039312,1,7,0,216,3.70,https://x.com/user_3102/status/1944000000000000349,False,75,1,1
1944000000000000350,User 909,@user_4272,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,159 hours ago,2025-07-08T08:18:22.039318,1,0,8,3,300.00,https://x.com/user_4272/status/1944000000000000350,False,91,1,1
1944000000000000351,User 244,@user_9888,Just joined the @ritualfnd community. Excited for what's coming! #UnlockRitual,92 hours ago,2025-07-11T03:18:22.039324,3,0,29,318,10.06,https://x.com/user_9888/status/1944000000000000351,True,78,1,1
1944000000000000352,User 320,@user_7225,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,114 hours ago,2025-07-10T05:18:22.039329,5,5,9,39,48.72,https://x.com/user_7225/status/1944000000000000352,True,79,1,1
1944000000000000353,User 859,@user_8533,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,82 hours ago,2025-07-11T13:18:22.039335,2,0,45,243,19.34,https://x.com/user_8533/status/1944000000000000353,False,79,1,1
1944000000000000354,User 700,@user_1867,GPU access for everyone? That's what @ritualnet promises. #UnlockRitual #Web3,22 hours ago,2025-07-14T01:18:22.039341,1,37,14,452,11.50,https://x.com/user_1867/status/1944000000000000354,False,77,2,1
1944000000000000355,User 376,@user_7333,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,142 hours ago,2025-07-09T01:18:22.039346,2,4,13,130,14.62,https://x.com/user_7333/status/1944000000000000355,False,91,1,1
1944000000000000356,User 978,@user_5847,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,74 hours ago,2025-07-11T21:18:22.039352,10,1,48,441,13.38,https://x.com/user_5847/status/1944000000000000356,True,75,1,1
1944000000000000357,User 295,@user_7353,Why Web3 infrastructure matters in the Web3 ecosystem: a thread 🧵 #UnlockRitual,130 hours ago,2025-07-09T13:18:22.039358,2,0,8,98,10.20,https://x.com/user_7353/status/1944000000000000357,False,79,1,0
1944000000000000358,User 774,@user_2923,The intersection of AI and blockchain is here. @ritualnet is leading the way. #UnlockRitual,148 hours ago,2025-07-08T19:18:22.039369,0,3,10,62,20.97,https://x.com/user_2923/status/1944000000000000358,True,91,1,1
1944000000000000359,User 579,@user_4881,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #DePIN,61 hours ago,2025-07-12T10:18:22.039376,5,21,62,163,53.99,https://x.com/user_4881/status/1944000000000000359,True,81,2,1
1944000000000000360,User 828,@user_8793,The Web3 revolution continues with projects like @ritualnet. #UnlockRitual #Web3,143 hours ago,2025-07-09T00:18:22.039381,1,2,10,37,35.14,https://x.com/user_8793/status/1944000000000000360,True,80,2,1
1944000000000000361,User 541,@user_2308,Just discovered @ritualnet and I'm impressed by their approach to Web3 infrastructure. #UnlockRitual,12 hours ago,2025-07-14T11:18:22.039387,16,8,89,845,13.37,https://x.com/user_2308/status/1944000000000000361,False,100,1,1
1944000000000000362,User 986,@user_9620,AI shouldn't be monopolized. That's why I support @ritualfnd. #UnlockRitual,99 hours ago,2025-07-10T20:18:22.039393,3,20,22,223,20.18,https://x.com/user_9620/status/1944000000000000362,True,75,1,1
1944000000000000363,User 807,@user_5992,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,47 hours ago,2025-07-13T00:18:22.039399,12,26,36,544,13.60,https://x.com/user_5992/status/1944000000000000363,False,79,1,1
1944000000000000364,User 734,@user_1704,Just discovered @ritualnet and I'm impressed by their approach to GPU computing. #UnlockRitual,89 hours ago,2025-07-11T06:18:22.039406,4,6,10,36,55.56,https://x.com/user_1704/status/1944000000000000364,True,94,1,1
1944000000000000365,User 855,@user_4827,Decentralized computing is the future. Check out what @ritualfnd is building! #UnlockRitual,63 hours ago,2025-07-12T08:18:22.039413,6,3,16,34,73.53,https://x.com/user_4827/status/1944000000000000365,False,91,1,1
1944000000000000366,User 279,@user_4900,Breaking down the tech behind @ritualfnd - this is revolutionary! #UnlockRitual,116 hours ago,2025-07-10T03:18:22.039421,4,10,20,127,26.77,https://x.com/user_4900/status/1944000000000000366,False,79,1,1
